H,0.0
He,0.0
Li,1.0
Be,1.0
B,0.0
C,0.0
N,0.0
O,0.0
F,0.0
Ne,0.0
Na,1.0
Mg,1.0
Al,1.0
Si,0.0
P,0.0
S,0.0
Cl,0.0
Ar,0.0
K,1.0
Ca,1.0
Sc,1.0
Ti,1.0
V,1.0
Cr,1.0
Mn,1.0
Fe,1.0
Co,1.0
Ni,1.0
Cu,1.0
Zn,1.0
Ga,1.0
Ge,0.0
As,1.0
Se,0.0
Br,0.0
Kr,0.0
Rb,1.0
Sr,1.0
Y,1.0
Zr,1.0
Nb,1.0
Mo,1.0
Tc,1.0
Ru,1.0
Rh,1.0
Pd,1.0
Ag,1.0
Cd,1.0
In,1.0
Sn,1.0
Sb,1.0
Te,0.0
I,0.0
Xe,0.0
Cs,1.0
Ba,1.0
La,1.0
Ce,1.0
Pr,1.0
Nd,1.0
Pm,1.0
Sm,1.0
Eu,1.0
Gd,1.0
Tb,1.0
Dy,1.0
Ho,1.0
Er,1.0
Tm,1.0
Yb,1.0
Lu,1.0
Hf,1.0
Ta,1.0
W,1.0
Re,1.0
Os,1.0
Ir,1.0
Pt,1.0
Au,1.0
Hg,1.0
Tl,1.0
Pb,1.0
Bi,1.0
Po,1.0
At,0.0
Rn,0.0
Fr,1.0
Ra,1.0
Ac,1.0
Th,1.0
Pa,1.0
U,1.0
Np,1.0
Pu,1.0
Am,1.0
Cm,1.0
Bk,1.0
Cf,1.0
Es,1.0
Fm,1.0
Md,1.0
No,1.0
Lr,1.0
Rf,1.0
Db,1.0
Sg,1.0
Bh,1.0
Hs,1.0
Mt,1.0
Ds,1.0
Rg,1.0
Cn,1.0
