H 13.598443
He 24.587387
Li 5.391719
Be 9.322700
B 8.298020
C 11.260300
N 14.534100
O 13.618050
F 17.422800
Ne 21.564540
Na 5.139076
Mg 7.646235
Al 5.985768
Si 8.151680
P 10.486690
S 10.360010
Cl 12.967630
Ar 15.759610
K 4.340663
Ca 6.113160
Sc 6.561490
Ti 6.828120
V 6.746190
Cr 6.766510
Mn 7.434020
Fe 7.902400
Co 7.881010
Ni 7.639800
Cu 7.726380
Zn 9.394199
Ga 5.999301
Ge 7.899430
As 9.788600
Se 9.752390
Br 11.813800
Kr 13.999610
Rb 4.177128
Sr 5.694850
Y 6.217300
Zr 6.633900
Nb 6.758850
Mo 7.092430
Tc 7.280000
Ru 7.360500
Rh 7.458900
Pd 8.336900
Ag 7.576230
Cd 8.993820
In 5.786360
Sn 7.343920
Sb 8.608390
Te 9.009600
I 10.451260
Xe 12.129840
Cs 3.893905
Ba 5.211664
La 5.576900
Ce 5.538700
Pr 5.473000
Nd 5.525000
Pm 5.582000
Sm 5.643700
Eu 5.670380
Gd 6.149800
Tb 5.863800
Dy 5.938900
Ho 6.021500
Er 6.107700
Tm 6.184310
Yb 6.254160
Lu 5.425860
Hf 6.825070
Ta 7.549570
W 7.864030
Re 7.833520
Os 8.438230
Ir 8.967020
Pt 8.958800
Au 9.225530
Hg 10.437500
Tl 6.108194
Pb 7.416630
Bi 7.285500
Po 8.414000
At 9.200000
Rn 10.748500
