H 1.000000
He 2.000000
Li 1.000000
Be 2.000000
B 3.000000
C 4.000000
N 5.000000
O 6.000000
F 7.000000
Ne 8.000000
Na 1.000000
Mg 2.000000
Al 3.000000
Si 4.000000
P 5.000000
S 6.000000
Cl 7.000000
Ar 8.000000
K 1.000000
Ca 2.000000
Sc 3.000000
Ti 4.000000
V 5.000000
Cr 6.000000
Mn 7.000000
Fe 8.000000
Co 9.000000
Ni 10.000000
Cu 11.000000
Zn 12.000000
Ga 13.000000
Ge 14.000000
As 15.000000
Se 16.000000
Br 17.000000
Kr 18.000000
Rb 1.000000
Sr 2.000000
Y 3.000000
Zr 4.000000
Nb 5.000000
Mo 6.000000
Tc 7.000000
Ru 8.000000
Rh 9.000000
Pd 10.000000
Ag 11.000000
Cd 12.000000
In 13.000000
Sn 14.000000
Sb 15.000000
Te 16.000000
I 17.000000
Xe 18.000000
Cs 1.000000
Ba 2.000000
La 3.000000
Ce 4.000000
Pr 5.000000
Nd 6.000000
Pm 7.000000
Sm 8.000000
Eu 9.000000
Gd 10.000000
Tb 11.000000
Dy 12.000000
Ho 13.000000
Er 14.000000
Tm 15.000000
Yb 16.000000
Lu 17.000000
Hf 18.000000
Ta 19.000000
W 20.000000
Re 21.000000
Os 22.000000
Ir 23.000000
Pt 24.000000
Au 25.000000
Hg 26.000000
Tl 27.000000
Pb 28.000000
Bi 29.000000
Po 30.000000
At 31.000000
Rn 32.000000
