H 92.000000
He 98.000000
Li 1.000000
Be 67.000000
B 72.000000
C 77.000000
N 82.000000
O 87.000000
F 93.000000
Ne 99.000000
Na 2.000000
Mg 68.000000
Al 73.000000
Si 78.000000
P 83.000000
S 88.000000
Cl 94.000000
Ar 100.000000
K 3.000000
Ca 7.000000
Sc 11.000000
Ti 43.000000
V 46.000000
Cr 49.000000
Mn 52.000000
Fe 55.000000
Co 58.000000
Ni 61.000000
Cu 64.000000
Zn 69.000000
Ga 74.000000
Ge 79.000000
As 84.000000
Se 89.000000
Br 95.000000
Kr 101.000000
Rb 4.000000
Sr 8.000000
Y 12.000000
Zr 44.000000
Nb 47.000000
Mo 50.000000
Tc 53.000000
Ru 56.000000
Rh 59.000000
Pd 62.000000
Ag 65.000000
Cd 70.000000
In 75.000000
Sn 80.000000
Sb 85.000000
Te 90.000000
I 96.000000
Xe 102.000000
Cs 5.000000
Ba 9.000000
La 13.000000
Ce 15.000000
Pr 17.000000
Nd 19.000000
Pm 21.000000
Sm 23.000000
Eu 25.000000
Gd 27.000000
Tb 29.000000
Dy 31.000000
Ho 33.000000
Er 35.000000
Tm 37.000000
Yb 39.000000
Lu 41.000000
Hf 45.000000
Ta 48.000000
W 51.000000
Re 54.000000
Os 57.000000
Ir 60.000000
Pt 63.000000
Au 66.000000
Hg 71.000000
Tl 76.000000
Pb 81.000000
Bi 86.000000
Po 91.000000
At 97.000000
Rn 103.000000
