H 72.800000
He 0.000000
Li 59.600000
Be 0.000000
B 26.700000
C 153.900000
N 7.000000
O 141.000000
F 328.000000
Ne 0.000000
Na 52.800000
Mg 0.000000
Al 42.500000
Si 133.600000
P 72.000000
S 200.000000
Cl 349.000000
Ar 0.000000
K 48.400000
Ca 2.370000
Sc 18.100000
Ti 7.600000
V 50.600000
Cr 64.300000
Mn 0.000000
Fe 15.700000
Co 63.700000
Ni 112.000000
Cu 118.400000
Zn 0.000000
Ga 28.900000
Ge 119.000000
As 78.000000
Se 195.000000
Br 324.600000
Kr 0.000000
Rb 46.900000
Sr 5.030000
Y 29.600000
Zr 41.100000
Nb 86.100000
Mo 71.900000
Tc 53.000000
Ru 101.300000
Rh 109.700000
Pd 53.700000
Ag 125.600000
Cd 0.000000
In 28.900000
Sn 107.300000
Sb 103.200000
Te 190.200000
I 295.200000
Xe 0.000000
Cs 45.500000
Ba 13.950000
La 48.000000
Ce 50.000000
Pr 50.000000
Nd 50.000000
Pm 50.000000
Sm 50.000000
Eu 50.000000
Gd 50.000000
Tb 50.000000
Dy 50.000000
Ho 50.000000
Er 50.000000
Tm 50.000000
Yb 50.000000
Lu 50.000000
Hf 0.000000
Ta 31.000000
W 78.600000
Re 14.500000
Os 106.100000
Ir 151.000000
Pt 205.300000
Au 222.800000
Hg 0.000000
Tl 19.200000
Pb 35.100000
Bi 91.200000
Po 183.300000
At 270.100000
Rn nan
