H nan
He 3200.000000
Li 2900.000000
Be 8000.000000
B 2900.000000
C 500.000000
N 1300.000000
O 500.000000
F 1500.000000
Ne nan
Na 1100.000000
Mg 5300.000000
Al 1600.000000
Si 4700.000000
P 2000.000000
S 700.000000
Cl 1500.000000
Ar nan
K 1700.000000
Ca 3900.000000
Sc 5500.000000
Ti 1100.000000
V 3300.000000
Cr 3100.000000
Mn 1600.000000
Fe 2400.000000
Co 3100.000000
Ni 1000.000000
Cu 1600.000000
Zn 1600.000000
Ga 5500.000000
Ge 5300.000000
As 3300.000000
Se 2200.000000
Br 3300.000000
Kr nan
Rb 6000.000000
Sr 4200.000000
Y 9800.000000
Zr 3400.000000
Nb 8500.000000
Mo 2400.000000
Tc nan
Ru 3200.000000
Rh 3200.000000
Pd 3200.000000
Ag 1200.000000
Cd 1700.000000
In 3300.000000
Sn 2600.000000
Sb 7900.000000
Te 2900.000000
I 4900.000000
Xe nan
Cs 6000.000000
Ba 3000.000000
La 9500.000000
Ce 9500.000000
Pr 9500.000000
Nd 9500.000000
Pm 9500.000000
Sm 9500.000000
Eu 9500.000000
Gd 9500.000000
Tb 9500.000000
Dy 9500.000000
Ho 9500.000000
Er 9500.000000
Tm 9500.000000
Yb 9500.000000
Lu 9500.000000
Hf 3400.000000
Ta 2300.000000
W 7000.000000
Re 3300.000000
Os 5500.000000
Ir 5500.000000
Pt 5500.000000
Au 1100.000000
Hg 5500.000000
Tl 6500.000000
Pb 2700.000000
Bi 5300.000000
Po nan
At nan
Rn nan
