H 1.000000
He 1.000000
Li 2.000000
Be 2.000000
B 2.000000
C 2.000000
N 2.000000
O 2.000000
F 2.000000
Ne 2.000000
Na 3.000000
Mg 3.000000
Al 3.000000
Si 3.000000
P 3.000000
S 3.000000
Cl 3.000000
Ar 3.000000
K 4.000000
Ca 4.000000
Sc 4.000000
Ti 4.000000
V 4.000000
Cr 4.000000
Mn 4.000000
Fe 4.000000
Co 4.000000
Ni 4.000000
Cu 4.000000
Zn 4.000000
Ga 4.000000
Ge 4.000000
As 4.000000
Se 4.000000
Br 4.000000
Kr 4.000000
Rb 5.000000
Sr 5.000000
Y 5.000000
Zr 5.000000
Nb 5.000000
Mo 5.000000
Tc 5.000000
Ru 5.000000
Rh 5.000000
Pd 5.000000
Ag 5.000000
Cd 5.000000
In 5.000000
Sn 5.000000
Sb 5.000000
Te 5.000000
I 5.000000
Xe 5.000000
Cs 6.000000
Ba 6.000000
La 6.000000
Ce 6.000000
Pr 6.000000
Nd 6.000000
Pm 6.000000
Sm 6.000000
Eu 6.000000
Gd 6.000000
Tb 6.000000
Dy 6.000000
Ho 6.000000
Er 6.000000
Tm 6.000000
Yb 6.000000
Lu 6.000000
Hf 6.000000
Ta 6.000000
W 6.000000
Re 6.000000
Os 6.000000
Ir 6.000000
Pt 6.000000
Au 6.000000
Hg 6.000000
Tl 6.000000
Pb 6.000000
Bi 6.000000
Po 6.000000
At 6.000000
Rn 6.000000
